title,description,instructions,type,mobile,width,height,url,game_id,iframe_url,embed_code,thumb
Soccer Tournament,"Soccer Tournament is a fun and fast-paced tabletop-style soccer game where you control a team of caps, flicking them to pass, shoot, and score goals. Strategize your moves, outplay your opponent, and aim for victory in this exciting, skill-based challenge!","Tap or click the cap (player) and drag to adjust the direction and shooting power.
Release to shoot.
Kick the ball into the opponent's goal to score points.",html5,false,1120,630,https://html5.gamedistribution.com/66da87c150bf4e7c9f2abef8cdbd2f7a/,66da87c150bf4e7c9f2abef8cdbd2f7a,https://html5.gamedistribution.com/66da87c150bf4e7c9f2abef8cdbd2f7a/,"<iframe src=""https://html5.gamedistribution.com/66da87c150bf4e7c9f2abef8cdbd2f7a/"" width=""1120"" height=""630"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/66da87c150bf4e7c9f2abef8cdbd2f7a-512x384.jpg
Color Cargo Puzzle Rush,"Color Cargo Puzzle Rush is the ultimate blend of color puzzle games, and sorting games! Dive into this stress-relieving world of ASMR games where you match delivery boxes with the right cargo buses by their colors. Perfect for fans of color sort puzzle and fun games, this game is all about strategy, speed, and precision.",Use mouse left button to play,html5,false,900,600,https://html5.gamedistribution.com/8bd7f64edc48480f9148388a77618c8d/,8bd7f64edc48480f9148388a77618c8d,https://html5.gamedistribution.com/8bd7f64edc48480f9148388a77618c8d/,"<iframe src=""https://html5.gamedistribution.com/8bd7f64edc48480f9148388a77618c8d/"" width=""900"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/8bd7f64edc48480f9148388a77618c8d-512x512.jpg
Geometrix,"Geometrix is a game about guessing the right shape. Defeat the enemies copying their shapes. When you collide with the evil shapes, if you have the same geometrical figure, you will destroy the enemy, otherwise you will lost a health point. Lost more than three points and it will be game over. Face over 40 levels, with increasing difficulty, enemies with up to 6 different geometric figures. You have to be fast and skilled to beat this game. Will you make it? If you want to know it, just try it!",Touch the buttons on screen to change shape,html5,false,640,360,https://html5.gamedistribution.com/437114387d364ebd93b36c44045ccace/,437114387d364ebd93b36c44045ccace,https://html5.gamedistribution.com/437114387d364ebd93b36c44045ccace/,"<iframe src=""https://html5.gamedistribution.com/437114387d364ebd93b36c44045ccace/"" width=""640"" height=""360"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/437114387d364ebd93b36c44045ccace-1280x550.jpg
High Heels Collect Run,"Ready to begin a stylish running adventure in High Heels Collect Run! In this casual game, you’ll run through various fun environments. Stepping on heels can make you feel like a queen! Everyone loves to look perfect, and these heels will make you shine like a star!","Mouse click or tap to play
",html5,false,720,1080,https://html5.gamedistribution.com/68981efdfbed4b80a5d39a34cc943696/,68981efdfbed4b80a5d39a34cc943696,https://html5.gamedistribution.com/68981efdfbed4b80a5d39a34cc943696/,"<iframe src=""https://html5.gamedistribution.com/68981efdfbed4b80a5d39a34cc943696/"" width=""720"" height=""1080"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/68981efdfbed4b80a5d39a34cc943696-512x384.jpg
Brawl Bros Squad,"Introducing a new exciting third-person shooter — Brawl Bros Squad! Fight opponents in a variety of conditions. Discover a variety of unique skins to make yourself unique. Enjoy dynamic jumps, accurate shooting and get ready for intense battles. Become a real champion among players around the world and prove that you are the best in this crazy world!","W, A, S, D - walk
Space - jump
R - reload
1, 2 - change weapons
F - weapon selection
3, 4 - grenades
P - pause

LMB - shoot, throw a grenade
Automatic shooting on a mobile device
RMB - aim on a sniper

Tab - leaderboard",html5,false,800,600,https://html5.gamedistribution.com/fd4056d6ea6b419b83c05d01c74075b3/,fd4056d6ea6b419b83c05d01c74075b3,https://html5.gamedistribution.com/fd4056d6ea6b419b83c05d01c74075b3/,"<iframe src=""https://html5.gamedistribution.com/fd4056d6ea6b419b83c05d01c74075b3/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/fd4056d6ea6b419b83c05d01c74075b3-1280x550.jpg
Br Br Patapim: Obby Challenge,"Br Br Patapim: Obby Challenge is a wild meme-fueled obby game where you’ll jump, fall, and laugh your way through chaos! Inspired by the viral spirit of Italian Brainrot Animals of TikTok trends, this game turns parkour madness into pure comedy. Take control of the legendary Brr Brr Patapim and conquer ridiculous levels full of traps, platforms, and meme-powered surprises.","Controls:
 W, A, S, D – Move
 Spacebar – Jump
 Shift - Run
 Mouse – Look Around",html5,false,960,600,https://html5.gamedistribution.com/c2c539077905410bb2114297cf24255b/,c2c539077905410bb2114297cf24255b,https://html5.gamedistribution.com/c2c539077905410bb2114297cf24255b/,"<iframe src=""https://html5.gamedistribution.com/c2c539077905410bb2114297cf24255b/"" width=""960"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c2c539077905410bb2114297cf24255b-512x384.jpg
Catch The Pig,"This is a casual elimination game. The main purpose of the game is to find three identical pigs, catch them, and collect all the pig collections!",This is a match-3 game. Find three identical items and they will be eliminated. The ultimate goal of the game is to find all the pigs!,html5,false,720,1280,https://html5.gamedistribution.com/b86afb3a591e4892b0cc0a143c0ade4c/,b86afb3a591e4892b0cc0a143c0ade4c,https://html5.gamedistribution.com/b86afb3a591e4892b0cc0a143c0ade4c/,"<iframe src=""https://html5.gamedistribution.com/b86afb3a591e4892b0cc0a143c0ade4c/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/b86afb3a591e4892b0cc0a143c0ade4c-512x384.jpg
Pool Merge Mania,"Pool Merge Mania!

Get ready for a wildly addictive twist on classic pool mechanics!
In Pool Merge Mania, shoot balls into the arena and watch them bounce, collide, and merge into higher-level balls. 

But beware, you can only have 15 balls on the table.

Tip: Fewer balls = more control. Merge them quick to stay in the game!","Shoot balls every few seconds into the game board.
Balls of the same level merge into a new, higher-level ball!
You can only have 15 balls on the table. keep it low to stay alive!
Strategic shots and smart merges are your key to survival.
",html5,false,720,1280,https://html5.gamedistribution.com/c62767db6c984841a95341d73ff498b5/,c62767db6c984841a95341d73ff498b5,https://html5.gamedistribution.com/c62767db6c984841a95341d73ff498b5/,"<iframe src=""https://html5.gamedistribution.com/c62767db6c984841a95341d73ff498b5/"" width=""720"" height=""1280"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c62767db6c984841a95341d73ff498b5-512x384.jpg
Ultrahero Vs Monsters Royale Battle,"Ultrahero Vs Monsters Royale Battle is an action fighting game where you, as a mighty Ultrahero. Battle against waves of evil monsters in a 3D world. Every battle is a new adventure. Feel the perfect fusion of tower defense and nervous arcade action in this game. As a hero, you must not only fight off monsters in epic battles but also use tower defense tactics to protect your base.","Mouse click or tap to play
",html5,false,1334,750,https://html5.gamedistribution.com/c17f75ead5b2493fa15db989e8b393ac/,c17f75ead5b2493fa15db989e8b393ac,https://html5.gamedistribution.com/c17f75ead5b2493fa15db989e8b393ac/,"<iframe src=""https://html5.gamedistribution.com/c17f75ead5b2493fa15db989e8b393ac/"" width=""1334"" height=""750"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c17f75ead5b2493fa15db989e8b393ac-512x384.jpg
Mr. Drifter: Car Chase Simulator,"Run fast, crash hard, and cheat death — in style.

Race through a chaotic low-poly city as you dodge police, traffic, and total destruction. Use game-changing power-ups like Slow-Mo, Freeze, and EMP Blasts to escape the impossible.

Unlock wild getaway cars
⚡ Grab power-ups mid-chase
 Smash through obstacles & roadblocks
Stylized low-poly world with top-down tilt
Endless cops. Infinite chaos.

One rule: don’t stop. How long can you stay free?","Desktop:
Move with WASD or Arrow Keys
Collect power-ups and dodge obstacles to stay alive

Touch Devices:
Use on-screen touch controls to steer",html5,false,800,600,https://html5.gamedistribution.com/fce750f12dda4320ab5e5b638995459f/,fce750f12dda4320ab5e5b638995459f,https://html5.gamedistribution.com/fce750f12dda4320ab5e5b638995459f/,"<iframe src=""https://html5.gamedistribution.com/fce750f12dda4320ab5e5b638995459f/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/fce750f12dda4320ab5e5b638995459f-512x384.jpg
Feed me Monsters! Idle Battle,The fate of the world is in your hands. Will you rise to the challenge and become a beacon of hope in a land filled with darkness?,"Prepare for an epic showdown against a diverse range of enemies! From ferocious beasts that lurk in the wilderness to grotesque mutants threatening humanity, each monster poses a unique challenge. Defeating these foes not only earns you coins and XP but also unlocks new abilities to enhance your combat prowess. Are you ready to embark on this thrilling adventure? Adapt your strategy and overcome every adversary to achieve victory and restore balance to the world!",html5,false,800,600,https://html5.gamedistribution.com/84b087130dcf437a93254e42d2da2268/,84b087130dcf437a93254e42d2da2268,https://html5.gamedistribution.com/84b087130dcf437a93254e42d2da2268/,"<iframe src=""https://html5.gamedistribution.com/84b087130dcf437a93254e42d2da2268/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/84b087130dcf437a93254e42d2da2268-512x384.jpg
Mini Games Relax Collection 2,"Relax and take a mini-game tour! Mini Games: Relax Collection 2 brings you a series of casual and fun mini-games, designed for you to relax in your spare time! There are various types of games,each easy to play and extremely fun, allowing you to immerse yourself easily in the game world.","Mouse click or tap to play
",html5,false,1080,1920,https://html5.gamedistribution.com/c2f867ddf04f481ea36e77ba1a98e5ff/,c2f867ddf04f481ea36e77ba1a98e5ff,https://html5.gamedistribution.com/c2f867ddf04f481ea36e77ba1a98e5ff/,"<iframe src=""https://html5.gamedistribution.com/c2f867ddf04f481ea36e77ba1a98e5ff/"" width=""1080"" height=""1920"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c2f867ddf04f481ea36e77ba1a98e5ff-512x384.jpg
Noob: Saving friends,"""Noob: Saving friends"" - An adventure in an interesting and captivating world with Nubik.

Together with Nubik, you will mine and sell ores, buy new pickaxes, upgrade skills, and try to uncover all the secrets! Will you be able to challenge the dragon and earn the maximum coins? Or maybe luck from the lucky block will smile upon you?","Your goal is to find all your friends and save them!

Complete tasks to progress through the story and unlock new opportunities.

Controls:

For Mobile:

Left joystick - Movement
Right joystick - Destroy blocks
Tap on the screen in an empty space - Place a block
For PC:

WASD/Arrow keys - Movement
Left Mouse Button - Destroy blocks
Right Mouse Button - Place a block
Hold Shift - Work with the background layer
E - Inventory
F - Open shop
Q - Drop item
ESC - Pause",html5,false,800,600,https://html5.gamedistribution.com/ac446b8b43bb4d09ba5202adc6385154/,ac446b8b43bb4d09ba5202adc6385154,https://html5.gamedistribution.com/ac446b8b43bb4d09ba5202adc6385154/,"<iframe src=""https://html5.gamedistribution.com/ac446b8b43bb4d09ba5202adc6385154/"" width=""800"" height=""600"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/ac446b8b43bb4d09ba5202adc6385154-1280x720.jpg
Italian Brainrot Find the Differences,"In this game you have to locate the differences between the two pictures in the limited amount of time given to play each time! To play, use your mouse as control. Make sure that you don’t make a mistake more than three times because that will make you fail. One minute is the total time you will play through the 20 levels in this game! In each level you have seven differences. Good luck!",To find the differences use the mouse or touch the screen.,html5,false,1280,720,https://html5.gamedistribution.com/a574cc7464b646df8d7c6bf0aab8255b/,a574cc7464b646df8d7c6bf0aab8255b,https://html5.gamedistribution.com/a574cc7464b646df8d7c6bf0aab8255b/,"<iframe src=""https://html5.gamedistribution.com/a574cc7464b646df8d7c6bf0aab8255b/"" width=""1280"" height=""720"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/a574cc7464b646df8d7c6bf0aab8255b-512x384.jpg
SuStainable,"As the watchful guardian of a prestigious museum, you're tasked with protecting the priceless artwork from eco-activists turned vandals. To succeed, you must scour the exhibition halls, gather clues, and apprehend the culprit in the act. Once apprehended, you'll conduct a tense interrogation to uncover the truth. Will you be able to find the incriminating paint bucket before the damage is done, or will the suspect's cunning and your own inexperience lead to a disastrous outcome?","WASD to move
Left Click to Attack
Right Click to show hints",html5,false,640,360,https://html5.gamedistribution.com/c411ed3c0ac44ec29d91df090431df75/,c411ed3c0ac44ec29d91df090431df75,https://html5.gamedistribution.com/c411ed3c0ac44ec29d91df090431df75/,"<iframe src=""https://html5.gamedistribution.com/c411ed3c0ac44ec29d91df090431df75/"" width=""640"" height=""360"" scrolling=""none"" frameborder=""0""></iframe>",https://img.gamedistribution.com/c411ed3c0ac44ec29d91df090431df75-512x384.jpg
